Rank,Address,Quantity,Percentage
734,0xb44be898920e3e954be348afd79e2c1005d204d4,59666,0.01%
735,0x1c77d08c206aa0b354375ccc241e36d7d214cb0c,59613.36723,0.01%
736,0x1d6ce39e99035af9256f1798b8a32cc2f336d590,59578.82909,0.01%
737,0xee8239675dbd7208a4f1179b2c68fa057dd9f89e,59430.18901,0.01%
738,0xa302d85671f0bbd9b28e2fe2561f6ceca53b3fde,59404.1727,0.01%
739,0x88333b9f0716fedbb9cec8315d7bfe4eca7b6eae,59225.41655,0.01%
740,0x708909649e2380c09f69f2921a2519b558688138,59050.61057,0.01%
741,0xd8413aae8126e8e2e65f46a3478907d03455e186,59025.91596,0.01%
742,0x19800e1b3459bc8851654a64ef83016873dbca1d,59000,0.01%
743,0x40a480c0491df34214cf918d4ed44c42c365f3a7,58960.07272,0.01%
744,0xa5768139f14f4a492d093da9606dd6ff38faeee3,58688.27936,0.01%
745,0xb108772229c22b59983b631bc26deafb3102303a,58513.58052,0.01%
746,0x35907b9f30d9c4fab2e8beaf497eaaa80e912ba3,58405.4672,0.01%
747,0xbbcabfa38cb6bc8215bb99875989892230e1bf69,58227.37,0.01%
748,0xbee02332285a459af83d63981a44ed9e7a89a171,58000.00005,0.01%
749,0x82c2c84fb9edee9cb8227280832784545fa8472d,57940.34977,0.01%
750,0xfb7ec4a4e2827a76f56c8267a27f352fc83178d1,57905.669,0.01%
751,0xd68ff313297030b87cbe945dbbabd4e60dbb1d97,57785.60372,0.01%
752,0x92a3c1185149219a8ad38a5195228e4a8291b35f,57650.50417,0.01%
753,0x380b90fc3363b41066bfb9037371da4f8155eeae,57575.70712,0.01%
754,0x04fdf990610ee7ca512d168c31a7de4dd7bc5583,57409.45636,0.01%
755,0xa29dbae66ad654274838314c0110102784fb8a1d,57359.30425,0.01%
756,0x53869833d559a0780094fb9153e333c16b5f1db9,57301.60884,0.01%
757,0x8679c0c1aea19156516e1e5848653b1b2fd6be1a,57250.8388,0.01%
758,0xb776549a93652fa7b1a787628645354ebc670574,57209.85355,0.01%
759,0xb79123d0dfecb86e961efa6dc5e0ad398ea79dcf,57037.37013,0.01%
760,0xcd1886624ff898427f9d6e33ee7a8cf692bbdb4f,56950,0.01%
761,0x95435fbdd2d7f75ce85084415c9bfd37a1e86086,56741.13329,0.01%
762,0x82f778626aea9f95aac204bd1c29f92b297b4ad2,56509.2463,0.01%
763,0xcd13f28d55e47133f9a14ed8b8d4c14672b2bd42,56451.8132,0.01%
764,0xd903f440e188c6577742c9e38f03a5b3ec6a42e9,56428.50493,0.01%
765,0xe558a83efed7ad40cecfa7c8a6689222a664ee3a,56373.94687,0.01%
766,0xa63fb578610f8ba8d83f3626e5f66d289c0bc1c4,56283.9997,0.01%
767,0x835b3e6111e0946a0044dad741c07bc6cb76bd12,55989.22267,0.01%
768,0x69f24f1c4ba260ee14196b17fcbcc458989d6ec7,55951.82606,0.01%
769,0x994abf37e914e0436a45d25946c5b7755c665d57,55886.67012,0.01%
770,0x046ee9b14747527c39478e97564bea52f56b9a48,55884.02483,0.01%
771,0x9b33f73d90e6092322397399f18909c3d8f21c60,55839.66641,0.01%
772,0xf8e8032190e011e781d40f3319c57fa279b3b757,55801.0528,0.01%
773,0x1b4f74d3f729fd1ae2cddbaabe52be96c922ab8c,55715.89527,0.01%
774,0xa25e48332f0ba454b1587fedcb237103c30155c4,55493.94307,0.01%
775,0x2777a0d77c318188d118d6d699df330a5bfbb130,55400.6,0.01%
776,0xfdfc28a7feb9aacfd02e0e6e2cc1e36bdf7968f7,55169.22375,0.01%
777,0x06e1bef8ea0bdf4f2fdd262e9a60b6d9e6d764e3,55120.1424,0.01%
778,0x293330853fbebaa17c43c2db551caf31b2cd9a86,55087.74663,0.01%
779,0xaefb666bb5fcf6b8bbbc39eebe65c1d88f0b5584,54980.9,0.01%
780,0xf447710b9f5eb38fcda97eadc62b0390dee032ba,54886.49851,0.01%
781,0x2e07866d860e45444146fe56a51ec48d5648f0d3,54842.65195,0.01%
782,0x366f7effc26222dfe9fd3e4a9ae35e1fc6e7678c,54833.36026,0.01%
783,0xb0ffbde420d35c2876cb616cf4720b7d703e95c8,54828.825,0.01%
784,0x7fa35cb29a3b66568f6287b49e165aaede64dfb1,54800,0.01%
785,0xb74b4eeebfa3c7969fe8ebf627253400bc4db5ee,54732.96617,0.01%
786,0xc02bd684b886f53e0484ebe8658fe067fcf52e2f,54582.1595,0.01%
787,0x0759407243927b8822bdb41c286a104b2f9dca3c,54404.36789,0.01%
788,0x14a29afffcc16bdfae4085bbaf965baf8a1e5e43,54384.25421,0.01%
789,0xdaabbb93926344890f869fe43165952224ebf97f,54000.41051,0.01%
790,0x915c123d94c534ca9e2f6f74b440b78294df8e53,53593.39017,0.01%
791,0xca08b7d6d8fb196c13b9ad04d99a7393ae4bbae1,53370.02651,0.01%
792,0x7931ff60ddd7c3a00a916046c0c09c028008c6ac,53204.41514,0.01%
793,0xc42274533c5f3d71624516d372719256030b235b,53010.8,0.01%
794,0x9a2ec1d08e3475639abae806a9a5d9ce2378141f,53001.00004,0.01%
795,0x318c36aa01d637f8bae4877b6e91198ad33b0cf8,53000,0.01%
796,0x7387bcc5627d1b49971df31fcc38421d68e93434,52966.09057,0.01%
797,0xfc34443071defe8783346a83ab169783b657e529,52930.37587,0.01%
798,0x833f2c129eaae23bae3f3b497cbcc5ef40ede72f,52894.14465,0.01%
799,0x3de260dcc8153f585680d9af467324decf087688,52745.37789,0.01%
800,0x54a76f58c0902eddc3d22b7c774d9ad9fa71cac9,52685.05004,0.01%
801,0x76999e57efd104dae0ee14b45afcd77e19748fdf,52410.70008,0.01%
802,0xd8d52a784f691d478a856239ff92c84fb79f7e9a,52371.7891,0.01%
803,0x0acd98f9b8e4ed200d32b0a9db53e5aed088b858,52367.38507,0.01%
804,0x05c069730039ee2700d25c4b224fca055192a495,52092.1722,0.01%
805,0x1622daaa21575cc9d69fd65cba3138218a64af9d,52084.92656,0.01%
806,0xe160be2a605ffa6c04ccec5e06ae27e891f52fa4,52067.487,0.01%
807,0x6ee542368dd6ec349ef72127a718eed46f3ca215,52049.21083,0.01%
808,0x40dc37d84059ffe72a75606ee9e8e8d9354e45de,51870.4398,0.01%
809,0xe79eef9b9388a4ff70ed7ec5bccd5b928ebb8bd1,51866.66813,0.01%
810,0x3add818cacbae00556077a57dfd108c031882789,51794.8,0.01%
811,0xe65d09be1c9e7dcdd9402a132af5b22a3efaf927,51753.50741,0.01%
812,0x5f73beb4d4dba027d33a565573a9515f8ce64d43,51565.32849,0.01%
813,0x0b3d2135588dbd7555dec220fda4c03fa982fd46,51432.28953,0.01%
814,0x7290a192befeaee2ac03ba835a5cade3246a1f84,51400.10633,0.01%
815,0x16c16c981ca3b0a9d85a57bfee8c7fd3b55415df,51362.23205,0.01%
816,0x6e8ce3afd47c3ce65b4dbf4d4f7054dfac84b1fa,51303.70223,0.01%
817,0xa41e84938462863739b65c77263aae4cded1a193,51268.31114,0.01%
818,0x7061b505d457ebf30f5ba06a6ef15e77ad0ddae5,51248.98432,0.01%
819,0xdf9c47eb3154b446b709d328e3189a70f5702bc4,51166.15301,0.01%
820,0x734122a8d1162c75cb531c1d63d698e303e6988b,51151.98822,0.01%
821,0x42abad8534a5795bfe9721905b7da575ea577dd2,51108.89942,0.01%
822,0xb81dd75e0e1cbdb4bd57c9b6a69772a5674e060a,51067.16288,0.01%
823,0x94142e9a809371b301e8ce1913ed22857b57c1b3,50998.99275,0.01%
824,0x2f7a9223ca8ccfa212ff200e4928ffca30786d16,50831.22902,0.01%
825,0x69066bde966adf236648937a2b055a4457791221,50811.29217,0.01%
826,0x11d3b036ada4655e361e7092e87a9247e4a6c0d8,50726.06363,0.01%
827,0x8f28d8c7327b6b54217a7ed060944c47270bf071,50709.30085,0.01%
828,0xc8dc98efaa007cc164a63200db0e67b065e1d5f1,50690.86489,0.01%
829,0xc3f04f34a5e47c1ddbcc234a747eac9a00743849,50682.459,0.01%
830,0x871d8b411ca7314927695bcadea66e9cb0d636e5,50674.88311,0.01%
831,0x93cea50fbce3b97146698e1e07f0b1ada810bfd7,50642.12191,0.01%
832,0x7c75c9cecd9e3a251d3a1f00838404435b141bd6,50610.49836,0.01%
833,0x27c2d1345b7cb2aff2aa1eb5e5d6791ce8744973,50598.35443,0.01%
834,0x8b841bc35f8b75bebdceef9817d67b8b66e5a066,50597.89718,0.01%
835,0x24acd81453167e1846f22705ebeea16628a00f4b,50597.50625,0.01%
836,0x45f7f1b94cd5680befe96994e1ce92218f787531,50595.84167,0.01%
837,0xbd058d427c7ac0294e25dee2d88265069b41a822,50543.92766,0.01%
838,0xc06c8a6ad39ea574923139e60fc5c96c97d1463a,50523.67841,0.01%
839,0x8f692cb05f45805e877c1ccf7196c6678fc51fc3,50461.5015,0.01%
840,0x90dabfa59f600b3fdf99dbcf3f4f4df5bf2e77c1,50431.90485,0.01%
841,0x10ae878bd429caadd76a6b7b53a9bdf155a882a1,50400.25747,0.01%
842,0xc98f7d7a1de5c6b6c9f467874dafcece0c069f36,50398.81773,0.01%
843,0x28787fcf35cc8f8fc5bf7caa3ec7bfa671de0e68,50377.67237,0.01%
844,0xeb18770ecad0f81c6540f1bcadfc8a58a682c930,50356.33818,0.01%
845,0xad8118a2f053a51091a92435362298a5083b9e81,50216.89884,0.01%
846,0xde19fb7d650dac4b554c16eefe8cfadc0708ee2a,50213.27997,0.01%
847,0x003cd75ef1548a49ee275104712b78c13146d853,50208.14014,0.01%
848,0xc8a00835ef62d46d5160039ee2b697523f2448a5,50167.08563,0.01%
849,0xed1c1d0d7c9b297a3b0848ec116c40d7b26b70ae,50076.02993,0.01%
850,0xeca9a3e50dc533d4018da824d63d822c378aa976,50052.56824,0.01%
851,0xa4ee5c3b16854acbb71f863ab136a0e5f366d1d1,50043.49037,0.01%
852,0x680b61a6f89497defaddea31c397e9382a248e64,50038,0.01%
853,0x66eb8bb2a322b2d95aa9c5a1bb6889e874d8d0b4,50035.90286,0.01%
854,0x60dc0075d252861dd4a1dc6c37500b94d452073f,50026.53707,0.01%
855,0x5b94417b3a1f541bb1341b87b2f998c2724c3a6c,50026,0.01%
856,0xd928994354375413c168e0c6437857e9f34281fb,50022.00382,0.01%
857,0x6ab962606d4690791167fa7814ca27dff730c088,50010,0.01%
858,0x1696c480e70580838839eb656144bc3552557dc4,50006.90342,0.01%
859,0x23caec1f0f76924c898aaee519265f01ce055658,50006.23675,0.01%
860,0x9fb635de3760d63f4fecfaaf27593b6894ef87df,50005.76413,0.01%
861,0xd29ab56b22ab13e11d406a8cf00b0b9bd9bd0fa8,50002.0728,0.01%
862,0x8821f5e373e35729f59bea00e16509750b07344f,50001.5639,0.01%
863,0xedd004f1978c683584003454043fc469aeb0d813,50001,0.01%
864,0xdb4d602660e5414b40fa0569fe32f7d8e5d6272a,50000.90341,0.01%
865,0xda316be5bf3bbdb98ec1938f1ccf5f0b77b5a661,50000.89942,0.01%
866,0x5bd727ea0e293a2ec3295007cc7ca5517439f7c8,50000.88848,0.01%
867,0xb9e5d5c0bbab3654c4f9092effb912a74c354330,50000.80342,0.01%
868,0x9c834800b0dc3c5cb4493782c698488774610618,50000.00009,0.01%
869,0x2aa92980cc3b76cee752c6521bed5e80ec8ccc21,50000.00003,0.01%
870,0x66fac32fecd8e6a8c6865ba59231080564fa3de8,50000,0.01%
871,0xd0e28583b9861949fb0a9527c023415378221f1b,50000,0.01%
872,0x4cbfa49370e34c35a4f39df4651acece01b4b6af,50000,0.01%
873,0xa7db4485bca83179e21a2c2f3ac814fb69e3f555,50000,0.01%
874,0x641c5e8e8a02ebf5061834e46400fed0e23049ae,50000,0.01%
875,0xb1adf0cdd37861a53c4e3fe838ff71a84aaa4bf6,50000,0.01%
876,0xcc80a5bc120c53fb1fd044dc0df0500b3ac9bfd0,50000,0.01%
877,0x3168cb45773a52a800162f811177a036dcdbb710,50000,0.01%
878,0x9428bdd391056c41232c1edc786a8c044a2a6f56,50000,0.01%
879,0x6ab60d3f427ae8d6b2823c4e3877de27da3f89f9,50000,0.01%
880,0x041dedfec783d8d6d8bd4f81cb3675042151184d,49999.99996,0.01%
881,0x972914e7fb2cccd889dffc8c93742e6e40189361,49999.50002,0.01%
882,0x633c65d5a22006b0606a8f6f97120a95aba07670,49999.2,0.01%
883,0x3a6dde226c704db442e8e623ddc56ca259ee82c8,49998.60516,0.01%
884,0xd36280794c8ea58bf3744743763a4876b8d4a875,49931.382,0.01%
885,0xfb65cc227d0efec44a5a85a48bd40d7d4afc32e2,49899.7,0.01%
886,0x93fd27a7d620c39362a565b2dcc71b7f7cdef4b9,49847.87001,0.01%
887,0x2bfed05cc88c48afbc438fc3fdb2862ca2089202,49744.05531,0.01%
888,0xfbb53178291e2c87ecffade4a7ddf16505af1e0d,49739.8124,0.01%
889,0xd3c2426ccb1478fb783b5de58e4d9e1967f38c01,49686.5623,0.01%
890,0xccea599cd407a276cd08217b76e278389a58f8bc,49667.15095,0.01%
891,0x3a6e39253b01bdb1242766d71e4c5e9d7d36cd40,49565.12845,0.01%
892,0x8f440109f19c440b8741f76d37b252b045603ade,49558.10584,0.01%
893,0xac96ef3f37745c82f94060b36dca8c5871247f61,49466.61226,0.00%
894,0xd2d5b88b04fd0e7d73e79f2726075fedc2424a05,49434.63074,0.00%
895,0x4865378396690e97e27a0f74ce88b195c0f74ba8,49390.58799,0.00%
896,0xe9b43602e8bbafc6b4e9f733a638a6fa1fb8d4bb,49260.63522,0.00%
897,0xa3ce84198ae20e629ca84b5cb894ab4c2ca6ad57,49251.72,0.00%
898,0xc230e6de72988d35222754d1ada62ff962ccaf97,49235,0.00%
899,0x1a12ccdbd4d9ea3428ba4e22922721e08012aa01,49161.07282,0.00%
900,0x2f068332f0af01052b9234ac5c62122698e81e66,49087.11953,0.00%
901,0xbda02cfd28028b1603ba83b69cac3b0aef38acee,49026.10417,0.00%
902,0x299aaac3df36c1ba15fa22c591bd9b82f7b33867,48951.34696,0.00%
903,0x0c9788f8c9a5184906cfd874a4b50621fdf3d6ca,48948.84,0.00%
904,0x006c40241d267afa73bd7e28018cb371fa026c26,48684.08058,0.00%
905,0xcd431203fca9a9e69346a17f45609620ea69dbf7,48550.37455,0.00%
906,0xbf8fdda342ddd7932300a979f8d8fd6f180463d2,48499.701,0.00%
907,0x26b3135511478484483293e8db828fcdb354e1c9,48431.0202,0.00%
908,0xbad6bda15e7fe1dd2d77f039bfcd6a4d934c34ba,48286.25183,0.00%
909,0xcdde237a22f64482642dd5e8113169e711dc2634,48112,0.00%
910,0xb23ed3cab04b5c5d086e437d82f1dfa894d43543,48100.70004,0.00%
911,0xf882dc08b4d2bbf14cec41244b3550b60e2bce65,47972.09648,0.00%
912,0x6f16eb88a7dc8cf4a45c2521145551afa567fd32,47767.61465,0.00%
913,0x011059147c73e329a6f08012f671707658643dcf,47766.5232,0.00%
914,0x46491c2271b3ca5f34bc489aad4504caba60b91e,47712.28598,0.00%
915,0x233019738b08733e1722c63e1fbd277fc46a3d59,47502.5065,0.00%
916,0x751dfa7a1be617df0520ade8f68bbd007c6b6556,47469.04744,0.00%
917,0x8aaf90f9ce5665837b9314dbc97c50f25a7d5b1a,47424.12033,0.00%
918,0x83398adb60e8063fb218dbe5adfec0ef98fa97ad,47403.923,0.00%
919,0x17cbb95aa1af37e90d076beafa1bbfff8d2d21d9,47378.08449,0.00%
920,0xc06f65f214d94b47423a69ea239733d0d18608ef,47298.71,0.00%
921,0x366b8cc7491bf78aa33f69dc4300aae90c3807f8,47174.56273,0.00%
922,0xadff66cc14010e93934e14854c97c98e0e5ddffd,47072.55859,0.00%
923,0x63df3d43bb6551755b23ae678868c915705dbc0a,46729.4696,0.00%
924,0x22e51efa3bf451b81cd5cab52e921d82cdc9c53f,46687.86336,0.00%
925,0xb6b161675c9037997772316e7650e1ec03b33056,46639.23008,0.00%
926,0x8146a08a0dbeafbb5fc5d26400ad88c4391e2cbc,46630.93813,0.00%
927,0x5970276dfd447bc143d79fcec1b02f885fa9664f,46630.259,0.00%
928,0x0bb6df2d4c824f75d2f63fd57d97965494f1fc98,46616.5457,0.00%
929,0x93d26d1b9508e74826ffea8156eca90f02ba14cb,46441.03198,0.00%
930,0x183dfa96059d22106b3b063a06648981eaf72200,46333,0.00%
931,0xc4a55169ccaf544a2d0e9c32d71197b38699d603,46307.60738,0.00%
932,0x138490e55629fa8ecdaa48d765d94e9e94b1bca0,46125.87346,0.00%
933,0x05f7758559f2a9715345a60d69ca70d620795f62,46088.31081,0.00%
934,0x82fad6fc3c978c4279629f5be7ea8f4e833368dd,46034.205,0.00%
935,0xdbd92789b8436c6baf57194118424f0b92ff4e1d,46017.8216,0.00%
936,0x519adde40ef6332ce0cfe34725b1d6bfc84e9e5a,46017.56389,0.00%
937,0x309ee8f55ca41f3ef20b528c0daee9e2fb95b1b9,46000,0.00%
938,0x3208c618c0c2627d1bf71a63151924cb1fd3ca1d,45994.17913,0.00%
939,0xe27faed94467f61f101ffc9d781811658c2af068,45982.42927,0.00%
940,0x40f04e88c64c32b70e7fc77760cfe7036b8b8131,45939.76797,0.00%
941,0x25a55070b991869c033b3de6ae0aa8722a325ed1,45845.33631,0.00%
942,0x23629fa1e72849dd4c3879db77bf8f00fb524a33,45697.68761,0.00%
943,0xad5e99ba37fa775d7129954acfc2d2ecfca6fed9,45696.80247,0.00%
944,0xb726da4fbdc3e4dbda97bb20998cf899b0e727e0,45680.03849,0.00%
945,0x3ce267fe06c73a40ea571d3323bd3ea23efd2198,45650.8973,0.00%
946,0xda27c862aea5758c20ce28b19bee0892e479ab77,45563.80308,0.00%
947,0xf66d2ac6d6f538f9269acb90ba1f00c13885ea47,45484.21535,0.00%
948,0x5c7c43b1bdee0a117068c9d6865d8cab357901e6,45310.79095,0.00%
949,0xc6bf373c16eda4e81e30670aed5f936d8708c0e8,45258.13695,0.00%
950,0x94518da64ccc83cef38aa8eeb0c0e28dc181989d,45156.596,0.00%
951,0x43aecc92ea0d6276ae69eb1b3b29e8767a53399c,45059.14684,0.00%
952,0x586e83fc83eba491863543e44cd5892005f41d34,45000.00001,0.00%
953,0x00073103c819211ef56d0a8ba7f71c11a84aa55f,45000,0.00%
954,0xc6ad438ad60090df5bb5ebae3d8c10bc69a1c805,44738.36541,0.00%
955,0x9fe2e4bcfc7b3b5780ade811fe79647e966b13de,44681.47128,0.00%
956,0xe8e8a8ad958a8d2a54f129749225c65a902fb5ca,44547.25775,0.00%
957,0x6e00a0b0c9e3affcda11bd63e03bd48d3e6efc4e,44427.53293,0.00%
958,0x411d0f372b5577666c728f1874b281852e59435b,44091.36615,0.00%
959,0x6eb3aa03f62e4dea5cd4b16cc0505e2ea8abe0f6,44071.22375,0.00%
960,0x57409d256922b6b9d8de6fa14bf1fc598086848f,44065.15627,0.00%
961,0x8a2584fa8093146045e665a933a77cd34c4004b6,44050.6937,0.00%
962,0x9f4bf50e7c9509a1c4a3b5ba79920bc95b25ea6e,44048.92007,0.00%
963,0x32c1f8b460fed2eccd1c12b35b67e53adc3f144f,44010.94177,0.00%
964,0xb3c70518b55bea5141c271593bbfef34489c106d,44003.71692,0.00%
965,0x8f09d137acb3c15f97531f8c56c383f642ad8b5e,43830.00492,0.00%
966,0xa70db2d5214e82d7e059c1fbfd7fb7a58d045915,43813.72891,0.00%
967,0xb6fb8086149adab57b5b2d7830bb6223bb82ce5f,43800.00661,0.00%
968,0x469c2c32259a889ef7a86f30115d55ee3770c29c,43742.12799,0.00%
969,0xea3ed3619709f5681609e0e539d491a802013be7,43710.26437,0.00%
970,0xd45edc0644884f710a942b032c28d6dcb7e93d77,43665.55503,0.00%
971,0xb051bbbb42b781d02db9a8cfbe811856c7bcef81,43660.45449,0.00%
972,0xd5a7bd2c961dd453b4bb817b430ac99de6c57a40,43536.58593,0.00%
973,0x6bbb32eb7102476d3991c17a1c8cc630dae3ad01,43500.38629,0.00%
974,0xad8c9d56b32da7fe4e88734fd3c990d55ec0f8ff,43496.0009,0.00%
975,0x014d8879a4558e20610ba5c4f1d5235df8ec4197,43413.87241,0.00%
976,0xd91542bb75349d9ac54ff29c6f8d122c6dc6b034,43342.6621,0.00%
977,0xa73765aef1506ff63d4a388a38fa80c65bb73660,43320.69019,0.00%
978,0xb569c83f5097d312a1753cd10688f4756c79970b,43247,0.00%
979,0x94be6e07163f845059b88c14998898e55328fca5,43168.63381,0.00%
980,0x75b83d5716366403afb00f5a565cf5dea91e8a74,43116.35713,0.00%
981,0x0615a1d5c2abf37961acb059995ac5dbbea57112,43089.43664,0.00%
982,0xf2eaeb6a0c248bcd69fd314180d69907b9be7491,43088.87699,0.00%
983,0x251a9a1ccbf856f9c9f67c9e2ec9c062bcf17c96,42950.82233,0.00%
984,0x48d611268586b21c89abd5ac9d0c3f23c2b6e6b8,42950.56356,0.00%
985,0x2a854603211bc85a667e1bef12cf3bcac768377d,42940.76123,0.00%
986,0xbe166f97375dba3c00198d19be51994a43c37cb1,42908.69109,0.00%
987,0x24b9735e324530b7818c1d895c79278c97180b5d,42873.03135,0.00%
988,0x80af4d533d298bf79280c2c9a6646cd99925009d,42807.11295,0.00%
989,0x7982f496a3bbc227a9054c7f2120b8d536722c18,42700.5,0.00%
990,0x20973ccf140c9f192e8bf32f4e9fe070d7dd3563,42625.54,0.00%
991,0xec68353ddebba2341f44fc3f206934c32119b4ab,42620.55376,0.00%
992,0x3bf19a5b8b8cacda07c0ad46c18b27d999c15d0f,42521.30559,0.00%
993,0x5a513e8e7906fc81ac97ebc5388df57c4b6f24a0,42498.25,0.00%
994,0xe0b814b0a431f974d18b0c45044309d7526867e5,42494.968,0.00%
995,0xc5edbbd2ca0357654ad0ea4793f8c5cecd30e254,42329.63171,0.00%
996,0x93dbc1022a42cd57150f82af3c019d837b9fe8d8,42265.75967,0.00%
997,0x96d9cca8f55eea0040ec6eb348a1774b95d93ef4,42229.78225,0.00%
998,0x823b3fb49ed0f27ba902b11931fd0d354626f460,42162.31057,0.00%
999,0xe7fe0d557a855004a8e44b8483e4d0c72f8f8c15,42077.90955,0.00%
1000,0x9c483fa4d84a218940bfa02652fcaf01ee8f44f2,42000.19306,0.00%
